,Pitch,Yaw,Roll
0,1.564286345590706,1.567966014627975,0.022693058989189545
1,0.06829887107313241,0.2742107363163247,0.1445974623480111
2,0.02324931453248416,0.23270130115536125,0.3331889345199962
3,0.07302624117010473,0.25183310434971584,0.2407264302094425
4,0.0509415505886607,0.2250829117527209,0.17160056145352487
5,0.16095804626145965,0.19880104628229303,0.13150777320846652
6,0.09075962381750598,0.22677083857752064,0.19620425516582493
7,0.06182619831271728,0.2803429034755576,0.13496381210265243
8,0.24002913192928643,0.34051421419102024,0.036462050148288024
9,0.18069953818625345,0.2613496368078002,0.15103259353493087
10,0.6470105299962621,0.5656726931285372,0.252398303011774
11,1.055303782536055,0.7596513414067297,0.16175868800055548
12,0.3489594396959871,0.49216103446941994,0.05657995978992443
13,0.5225633443171102,0.5472861155980959,0.18575946955250475
14,0.4824200419667511,0.45341912445644805,0.33187975261145886
15,0.5130896114459316,0.44443493410635343,0.46237640556401494
16,0.5479872008173128,0.4557607428286986,0.4773432814949349
17,0.5917484203009611,0.4743972475609126,0.4492603500027177
18,0.6775701536557808,0.4886159110246029,0.4539357622875751
19,0.25569435837051696,0.3909204276813972,0.46375788617237373
20,0.04391212553413841,0.41408486716106296,0.22588119413357585
21,1.090142625598848,0.7297224654613379,0.18834170333048755
22,0.7160405495573704,0.1928134788090476,0.33212094446015095
23,0.9678972924050402,0.31302366574600565,0.3352654148614198
24,1.0081994789072886,0.3776743263916446,0.2359785799415077
25,2.1254812189649943,2.2126372383937065,0.4004757143020191
26,2.119559412553105,2.9806566019385015,0.6882655699594373
27,2.0863792775879144,2.982280652079374,0.7743795311271385
28,2.0012482014265287,2.973397995185988,0.5456308232499948
29,0.8521678769466754,0.809494499135196,0.14791291430894762
30,1.031617384711129,0.648949798531481,0.1442596269199796
31,1.0406859789035834,0.6024540761119028,0.18904126173821784
32,1.042521489033752,0.4467922552062217,0.27983966287293377
33,1.0040133966246514,0.4051123134289216,0.3472957258730954
34,0.7602139064725791,0.3727800001961633,0.018702082446054678
35,0.6416445317304806,0.3622759551753576,0.026605308383540374
36,0.841741707981298,0.6086136586429732,0.04381616551434477
37,0.7344663615907949,0.5835970898052645,0.0020709548231863015
38,1.6425305315406689,1.862245001488534,0.17987158724577182
39,1.6157968444881112,1.5749969587490789,0.2640375099216314
40,0.9539314956684445,0.6556334716203347,0.11827031618068004
41,0.9049489886237725,0.6992145162057394,0.04799600349240624
42,0.8939055461536124,0.7011939979626588,0.0846858076109092
43,0.5451479373133342,0.5258217968342686,0.12344593757981821
44,0.39315481125651996,0.48841191881693785,0.14311769984759
45,0.07799016397585955,0.42259300195422234,0.08412702154245653
46,1.1640335474297414,0.7865076952741831,0.09112870452133591
47,1.5488762143184402,1.8932601692795226,0.08343044953616105
48,0.17166310320244438,0.4480353394497032,0.13503190538134868
49,0.6267408747568842,0.5303191334499345,0.14014671199092799
50,1.1706321811937153,0.5813706688610236,0.07965813405174704
51,1.0014882552851883,0.41680798651697654,0.14779897906556025
52,0.9373478683606754,0.36045215121241986,0.15316888854427446
53,0.8796116854812072,0.33987821000181134,0.160103810112308
54,0.8293614919967168,0.30198571913357986,0.1599402855144622
55,0.5625850584164346,0.30433262821707596,0.050900005645147454
56,0.6924251667144717,0.318296235940969,0.17854920633920796
57,0.8119185821680694,0.3409031509458628,0.3411748650590716
58,1.0795563833707083,0.3434440554373695,0.5487090037956488
59,1.0165806152603891,0.2633142239026864,0.46138230562735816
60,0.8906787707527559,0.24220875813004195,0.1046226949778278
61,0.8214205460698251,0.23434399216146135,0.12728302114126572
62,0.7558327722638295,0.24373250301235364,0.06327998317489057
63,0.7556422811868629,0.3594737551586902,0.02577964333448269
64,0.6968642472059766,0.3594700493816474,0.07351084792785316
65,0.8066367205154101,0.4311331959941356,0.0856894257556865
