,Pitch,Yaw,Roll
0,-30.510718385065264,-3.5205390515677366,-31.586942226342014
1,-14.25423803504664,38.93925352210374,2.515511289248898
2,-23.675501749836883,35.24786182749121,9.187703913420078
3,-26.820163558973483,30.702722751605883,13.145751880323392
4,-19.72504631500086,24.776861865070508,16.883474169923616
5,-18.300488752229505,19.92162365045173,22.505287794800694
6,-20.417078372333275,19.840867508909938,23.90621059933926
7,-22.203597989861063,20.444811279775294,23.62996058040486
8,-23.464308712586945,22.56665991502986,20.823401827026938
9,-24.301452805110237,21.280550982521074,22.32761148490522
10,-23.64536216154854,21.345529705743623,21.996893744886183
11,-23.779038691362487,20.89479540057645,23.10748965249552
12,-21.334638089866907,18.808373030718755,23.93049097028102
13,-18.539647760703055,16.34348871244873,25.655422174746796
14,-15.381890886260662,15.181757859643053,25.211926725814553
15,-15.691058990604342,16.818827893697435,23.92698087356174
16,-15.873498357141337,18.381058260215756,21.75343787836371
17,-21.304214108565724,17.705988911754325,26.092636749149705
18,-19.52893601583888,22.190488312250665,21.571879909827686
19,-16.470698046378104,26.43514324070892,16.41149046661859
20,-11.416488456189244,34.14017127582786,6.595720230694403
21,-11.212303846761744,33.97305337033334,6.5609336583443225
22,-12.857474025035025,33.87830247328171,7.585695137289303
23,-7.622042173403553,35.46900421544389,4.749816292495011
24,-7.2311482264776865,34.79793954776695,4.894392090631637
25,-7.339412767152364,34.656995348474304,5.244423500371962
26,-12.898190031043072,28.1090374159138,11.21938854203205
27,-15.261449602713189,25.823332174380695,13.885691867666345
28,-13.131748088301512,26.423396669008206,11.905632007101813
29,-6.383232315412711,31.72657602429698,4.142167962296083
30,0.19342758299162957,35.76262329822469,-4.196886854925702
31,5.206715963173768,43.04606032547424,-11.957665374042044
32,7.949889010286418,28.725139041027536,-18.74168790905191
33,10.435732357377931,28.66363940830036,-28.758389172050702
34,9.819528534426176,31.24473117478977,-32.42145692406397
35,8.86493940586423,53.29348783111221,-31.713652270847653
36,7.5510161083267135,62.01232656857592,-24.696711164388496
37,7.023791680550828,61.71065684212188,-19.163488957742242
38,6.413921762071897,61.41960846958435,-15.009638872164645
39,5.803057285457947,61.138644412728084,-12.220049691009619
40,5.191334967359361,60.86726227493775,-10.205908590795847
41,3.1468997331390725,60.083845636286135,-7.113892592635385
42,1.1021658724460783,59.3251277312545,-4.5214668632267445
43,-0.9423992666589132,58.58998011561361,-2.2898426028639203
44,-1.5543356096058438,58.39848672476963,-1.8851940508288398
45,-2.165452331900294,58.21247305454896,-1.5031862392997164
46,-2.7756123746459154,58.03171095045688,-1.139571061500657
47,-3.526110461537933,57.85598454442922,-0.7176017288728808
48,-3.125145129579497,49.410366509201516,-0.5598077945955752
49,-6.650872591270707,38.30913290174258,4.163606513260465
50,-30.573242354621733,26.418167439285785,13.056913027335796
51,-53.542578633624295,25.258827024252312,19.64482251901464
52,-69.63962387944811,27.266948016443827,21.49188632713665
53,-62.615409486379534,27.236849879132837,21.019226692399386
54,-55.06759860478926,24.954526696538966,22.325896942062666
55,-50.315869904813326,20.563162771562304,24.136039885201825
56,-39.89892823347393,19.883160529039113,22.410207124004888
57,-27.836857901602066,17.870384738923242,22.79704229494513
58,-15.702595899174623,20.380621156833552,19.092961706103047
59,-15.943852977347358,17.322426170309292,29.7062531148937
60,-14.681715145837481,21.73332298302812,24.21785591469273
61,-13.259913791952506,23.274251109737538,21.909084711216558
62,-6.404644256783991,31.06745213856209,5.300540384610291
63,-5.499392965764541,31.265699514465386,3.9079385920939806
64,-5.047992485842695,33.04097101933172,2.9403001899939563
65,-33.70836936726364,-8.320817406385022,-27.682184174241936
