,Pitch,Yaw,Roll
0,0.10492512359455133,0.2533563863569887,0.16533784959651404
1,0.014434810756019304,0.23307233703912658,0.08264853968518182
2,0.17937120396690076,0.2007608799120783,0.19779472777175144
3,0.19141404462549988,0.19998919933489265,0.12367873828929977
4,0.1503782830270447,0.19195792687619728,0.11887966161487337
5,0.21922283215428287,0.22789774102221838,0.1458842221870701
6,0.1805513024714168,0.22009235427216473,0.17569822123378415
7,0.05395608223610312,0.22104042557454912,0.1471171388380312
8,0.021211925434096,0.21612959042692645,0.15654232488187242
9,0.08651468975578033,0.27097749567846685,0.19792061673911013
10,0.1652052106605956,0.3291380705153404,0.11046306406086547
11,0.0430369735334941,0.2697145921628152,0.11467763476446627
12,0.0676210728809532,0.253535182654386,0.14724744570355108
13,0.01750060636759437,0.2635058440444733,0.19014346040798655
14,0.13040708827871472,0.2588686262607273,0.21971340612469598
15,0.20893843276133797,0.28416310366775105,0.2967961467248991
16,0.3383237773775495,0.3014592704045412,0.33347670944090474
17,0.64090547231779,0.21397830251930794,0.14061595664770557
18,0.6350204560834394,0.22416468457173305,0.1518064690357531
19,0.4095293569514434,0.21118468124264916,0.32407527627841937
20,0.35284099547973646,0.21351776610562434,0.33291787104932963
21,0.13004967400878056,0.2217581289101193,0.2870680504486834
22,0.07427378800716182,0.25532012516610086,0.24969038367889315
23,0.1125557116985683,0.2967540036755808,0.492148912169903
24,0.04564956540441148,0.2960125295091973,0.3657103122860013
25,0.025025691504547674,0.26127754667021214,0.2730727081457881
26,0.06374091801125581,0.2516074034090529,0.15103774023235447
27,0.04921062095587746,0.2531081371204749,0.13954747501422576
28,1.7609812283879547,2.537028484473648,0.14548960512524428
29,2.100919382498735,2.969473301221056,0.1772061623466438
30,1.9320778805303231,2.756723426005153,0.5069775726415127
31,1.7158996381593807,2.168004993053883,0.47257899869561765
32,1.4849926434297842,0.7582033062647155,0.6622448607501447
33,0.8523467839297993,0.029400026418391186,0.6213127725312648
34,0.08987489422706704,0.1564047052839126,0.49763216335648525
35,0.9160870992179981,0.3122258572651099,0.30176662037755864
36,0.9808297180702372,0.3293056376591863,0.11803578061645623
37,1.0360982305491218,0.34197014547473625,0.0611375617075669
38,1.0649171480916877,0.3557403206759916,0.3841802047420125
39,1.934775068207184,2.883588199788483,0.4928782603686121
40,1.744554873963121,2.0019160274699788,0.4385350097260064
41,1.222291182899913,0.8778590063087094,0.3475534678602839
42,0.6869974978676048,0.630554575098558,0.05276427499469798
43,0.37906727460877854,0.5529316547487196,0.13750645830485708
44,0.2048538205300605,0.3928981108585828,0.29035879020885536
45,0.23402955996341895,0.4016852184939323,0.08279830014968183
46,0.36595123950793385,0.42643207590995896,0.1632885805705938
47,0.4724867853169653,0.46442759955054014,0.41156225360714543
