,Pitch,Yaw,Roll
0,-27.178126203061517,-14.85392447291693,-54.32652630790322
1,-4.829832529504954,26.190777414226197,-20.44261881044674
2,-25.040922685921515,37.13509382879374,3.72972672931673
3,-41.765370110499774,32.99330224281475,14.25947120465088
4,-44.35586615240092,29.23077913063458,17.569062099895238
5,-29.93977649675258,23.509272454290073,19.734293230873714
6,-20.034070821718974,19.950919360224905,21.102051831587463
7,-17.161442489406788,21.512783322168534,19.974780996428954
8,-27.498476255770257,22.078079171389152,22.43234131002033
9,-36.56911764973442,23.038369738823203,23.31401758949822
10,-39.90412399310603,17.11756692461218,33.52778166371299
11,-31.85958471112055,13.783477377327653,37.3035130825244
12,-24.818008029718168,11.251327824175206,38.506195716298585
13,-20.353049914593868,10.92982238492223,35.88406996082121
14,-17.638928475428457,10.486931103644938,34.17943983976898
15,-15.184454870599481,10.238427744768023,33.895574820699196
16,-14.34891759305997,13.095237265659641,28.766918255800302
17,-14.223580516315371,16.01190349557836,24.391869207516137
18,-13.610861981239351,16.5700338708293,23.472178178569585
19,-12.496573445147886,16.900010333847145,22.392342453040477
20,-12.204190147959602,15.796259986884657,23.21611689004887
21,-13.662744723187577,15.299635147290937,25.690173400511554
22,-13.67058979210422,12.205264144776399,31.468455251770852
23,-16.907325481570926,6.601287966127081,52.36547723685161
24,-20.140084747178484,4.787306449368807,58.28251882676391
25,-19.437723659057546,6.007777206705085,54.75387067887712
26,-16.04195782332015,12.181593238790633,32.95536486641691
27,-11.739340476161178,17.273474389766243,21.572244513199138
28,-10.810976444707617,21.442621278209465,15.27228837223528
29,-7.706128718364353,20.97389584615979,10.221282617041291
30,-33.32560202310146,-16.69251640159385,-24.847869686298985
