,Pitch,Yaw,Roll
0,-42.603584413221164,-22.21638503436789,-10.40128369377172
1,-17.982784287395994,12.932971557374513,26.003123820858104
2,-17.43784446422746,12.841169057746272,24.17562433030265
3,-17.129461027158243,12.454444430912087,24.811278759427122
4,-22.115208475929634,9.175692271864186,33.05010754578369
5,-28.600170171517952,8.954409149404094,34.99091077629434
6,-34.848743134752056,7.877517686952367,38.55928073551332
7,-43.73517817639258,9.171636758326251,36.16391636584239
8,-44.40447928220734,5.518859269105146,49.63968403146644
9,-45.5495664220978,3.1148561071593375,57.076011685497996
10,-39.24104209364515,-2.7770944397874993,72.46007767881561
11,-36.175506068662536,-5.019199035919855,66.17284462242677
12,-29.82197745111673,-11.860118333911,57.592065375039105
13,-22.079334343253528,-15.194139701395397,38.47904774435587
14,-18.340163696946984,-15.501463611485109,34.386708414437045
15,-25.695979648164318,-11.198129183881539,49.51577368656586
16,-29.846423679020543,-8.451522892709267,62.74209430504458
17,-29.458734002409862,-8.235115134222402,66.23572716286901
18,-19.160334003582005,-8.433635931315042,59.485232635082156
19,-13.593977546798323,-5.952470898070409,64.9445338583866
20,-11.252752697819464,-4.949171132375247,59.88881793826594
21,-12.615542551214142,-5.306298026171429,58.05123482929413
22,-13.453614289239649,-6.7550734682445,47.41652212113035
23,-13.80488806753022,-4.863858389155576,62.66997053807146
24,-12.454307510105512,-0.8670191333134745,59.49025857395404
25,-9.289802569954992,15.858171686498746,43.30388492216658
26,-7.658853694367287,25.1601225757485,16.576539750756208
27,-6.918751173812937,29.377808752674003,6.557526438424794
28,-8.178102374165606,19.850196796008678,11.266482898601968
29,-7.135974104393614,18.78802489410401,11.132896461111699
30,-6.606129127549092,20.600064542671255,9.996199000489154
31,-6.010719548691585,23.299885807374025,7.6731044818183385
32,-5.622022456637171,18.7729876233858,10.415686350859712
33,-4.994505485073172,18.686633236421574,9.267114379500244
34,-3.5247893838182986,26.191067327457795,6.085389644916215
35,-6.372470091915022,40.422788461349924,1.7838043610477199
36,-9.233790970018248,47.3563526045861,1.876385919341039
37,-13.797090076242325,45.10389924235353,4.277230987566785
38,-14.690519654349567,35.89626547274367,6.633708134598492
39,-9.678938525163616,25.98916375426667,-4.032299436297968
40,-10.928914429432757,18.53815736980856,-0.9372773348429333
41,-12.153227842406249,30.88124289568177,1.5040759874059764
42,-18.39500813457112,45.9594475784075,26.3396509168782
43,-16.221424569963215,66.38833917531517,18.743890923130568
44,-15.122288480677499,73.09226402799331,2.7276736341820116
45,-15.008453485717705,80.07280739611576,-24.673342496661412
46,-16.140821832796544,80.49798018854369,-50.0357644564189
47,-16.27244676723706,78.64485537204773,-34.96332269378441
48,-16.404020483656343,76.26671110928827,-16.616569719883163
49,-16.535541625092772,73.1152287709879,18.369989874771843
50,-16.71079408984936,65.83941561800198,21.06989400902551
51,-16.88597195227259,55.01574802640745,21.847990138430912
52,-17.061073418982943,38.7046694621753,22.05285029826454
53,-17.192311449410916,18.844754337552132,21.919448687779738
54,-17.32348883520439,-3.8182999983233383,21.68805964308857
55,-17.4546042441831,-24.637018190283435,21.380625530841836
56,-16.647900194005974,-40.23711253969808,20.14039880116412
57,-16.79408025427111,-28.169655180510563,38.762097009405004
58,-18.84607288973497,-31.806181631701715,38.649499002301724
59,-21.090680740454875,-28.235487772758027,42.54475288675779
60,-29.559854852430053,-44.474076376099084,24.128484838153252
61,-27.08761690347098,-30.02565674984467,44.45563775148111
62,-23.152624110784704,-15.855364599805549,44.67608822227433
63,-13.281271514092175,1.6693734938625615,43.255720256525784
64,-10.990236654958135,8.025656988333164,21.65466346109265
65,-13.046738735305508,15.364572524297072,15.039450960311472
66,-38.484528710979944,-18.99621593058797,-20.879511473964783
