,Pitch,Yaw,Roll
0,-37.04675694033067,0.8314712328344154,-27.951337029298365
1,-8.553877790952757,44.06763149827364,2.5671529834089113
2,-8.572495257409969,38.01042597190591,5.083510278439307
3,-8.647474949245815,33.66020630912816,6.529632344672674
4,-8.471633444155952,26.64277551372093,8.365164777735949
5,-6.876797618446808,21.776427380092493,11.00443774464682
6,-7.105319962883674,19.481684639257207,12.174280571583635
7,-10.677415177633183,22.218965434453853,14.49915182839664
8,-13.180373737482727,28.08790312563691,11.974547581016779
9,-18.74612112820696,26.59447690744313,15.13322339304274
10,-23.676240801789728,21.621944977977275,26.274982733877142
11,-21.62325510989744,14.449881670591754,32.25222819691148
12,-18.44047236587514,13.051956061115773,32.40608339998096
13,-15.27257803428757,14.194485968368923,25.24261738601611
14,-15.812851983208581,16.433594695933554,22.119778271903762
15,-11.81615767672369,15.034679780860928,20.0070005821078
16,-7.508856376613179,14.361368600796704,17.912010808390924
17,-7.172112783675523,17.154881415743205,15.441709674239448
18,-7.321995746927966,21.708402345702126,13.188034514707809
19,-6.889765399270579,25.265025196316994,9.547685924937474
20,-5.906283730262402,25.292681315100626,8.394173204168595
21,-6.197485247874596,22.27777464186426,10.25924148064695
22,-7.029630700661739,22.56416628267025,11.12563159765103
23,-9.865799726753222,21.070870785944937,14.3080745168063
24,-13.347042790970445,21.472559808422606,17.056371101039755
25,-15.15571831926436,18.23223377783547,21.2595070833718
26,-16.160850672776082,16.85572050283822,24.163411232439007
27,-13.653457686814711,15.82523180190154,23.020430959276105
28,-11.832159057337922,17.227223072084442,19.84720100468409
29,-8.9185028281113,18.59883756823819,15.795805563715989
30,-8.171503975744358,18.53137871496785,15.0239868257114
31,-5.7277113060528,17.317278122240182,10.504667392056417
32,-0.7561663395605684,25.360067082098777,0.5543929800185422
33,5.012103123252881,15.753304105616257,-17.466317619105922
34,8.906543581351086,19.23455300863074,-29.39341716568735
35,9.767607288081685,23.648238534474096,-28.850381803311873
36,9.433017123554531,45.5508712264303,-20.51267331862557
37,8.56896662758309,53.81141762079325,-13.345269299335211
38,8.185700740272074,50.819768599955374,-13.405314962919215
39,7.725902677203214,47.420199110371,-13.427242724839967
40,7.265937745943017,43.55359656570448,-13.532917327331116
41,6.805865159570268,39.1613517932233,-13.746334019537466
42,6.163056550943171,34.19350691962065,-13.82413463107154
43,-26.10557054350165,-8.924962034331003,-39.25758987834435
