,bodypart1 x,bodypart1 y,bodypart1 z,bodypart2 x,bodypart2 y,bodypart2 z,bodypart3 x,bodypart3 y,bodypart3 z
19,166.55680480735242,571.2537362118992,2613.69899652718,138.836239762371,567.8526742429478,2618.2966637137124,167.0628520635702,495.7471951822065,2324.428143670173
20,163.4466073394674,567.9524631146684,2464.1512772345486,138.0189137157694,572.9230339364223,2498.699747645226,160.0844174298386,502.9593676130063,2188.1239351692875
21,162.92177317305809,569.9842870986924,2384.2120874635852,137.33289434941946,572.9346627008565,2409.111918100259,171.83781393490045,522.0048148552271,2692.887410634327
22,163.1230785293009,563.9382464580367,2321.6079443460458,138.10989349121627,571.9690298969856,2371.769001612775,181.71710894102705,443.737909628194,2619.213342745633
23,165.710209165081,585.2194249990634,2384.799305426559,137.80001438426106,583.7933711849605,2397.2256597701476,182.90569261185365,399.4553395567733,2626.4957041987677
24,167.73895236225817,594.6333818619675,2391.1932870923843,138.5683739640102,584.7305176924821,2363.204029876178,175.97502887566884,434.04571465118477,2633.953693857734
25,167.52588866853367,600.976651390556,2383.4462458328157,138.16904490196563,591.0087349063614,2349.614627044096,170.49808759505373,478.41824073260136,2643.173354892834
26,166.2325434641508,596.5766104882563,2363.98854618806,138.1910502890132,588.6956854185419,2333.458822310172,169.77233478867538,460.1948029738538,2618.570897047512
27,165.6213731355196,598.5097467239542,2368.9599039271316,138.15733448863662,591.2475549873773,2348.434743544074,167.28140430950214,466.38857403598035,2630.5796246438676
28,164.74737247896306,587.6259748355042,2334.7942944349725,138.21319867275932,587.3830472426761,2340.49161986321,167.86872873959123,434.3531551080444,2596.375795640782
29,165.80195562384463,590.8547972434901,2352.495129508154,138.18968107966379,581.8130445709752,2322.9668055967377,171.3694263224624,429.81761216521204,2594.2342014868077
30,163.08134105026824,583.810593973789,2322.9779830584016,136.64090810716198,578.324320496607,2308.225754669662,167.18548919271169,404.8960709135247,2559.1795969900595
31,164.0347941023103,578.7695343350643,2319.748104661692,136.92409678939086,575.1362485395402,2314.1426809548084,167.43294108547343,396.5059538810117,2557.3993017366965
32,165.8561833796919,588.1280204421771,2372.8219829596856,137.61523832524483,578.7142132039525,2353.864876572357,171.32484349625764,416.0070276246207,2612.8537286054393
33,164.78305053039742,586.6058004388037,2372.679937907583,137.06552627483745,577.6559465271152,2346.3176575615576,168.2521584018753,412.63176928600694,2607.765588112453
34,163.99952964523638,577.3396293544752,2347.9588266845494,136.6348082910265,573.2461832360814,2343.2350754952545,164.53391668832563,433.1494948121565,2610.6624812197483
35,169.17010430826107,585.8126811246318,2435.3596284042223,139.31119207886502,579.4588015588637,2423.1026287025343,165.40446971487938,487.4182539170315,2714.6704387129644
36,168.08952471442015,590.2886176328577,2430.0062910578426,139.27739813828728,586.7158567387057,2431.4068758423664,167.15453862843708,485.74221540747783,2713.4175818388376
37,169.42631348213163,600.8482219095897,2473.5835374671133,139.25009643052076,591.6876219377443,2447.9103143637576,166.0321772180205,470.59584606813553,2734.1264806917948
38,173.25211405178794,599.7451701057001,2527.572779989596,140.93929063715552,592.024750819385,2506.2144238446153,166.39542415286414,536.0776558892351,2811.8566540113948
39,174.46653070860617,596.2866888716817,2504.5562448383125,142.05666867775312,592.7847902503817,2492.1880910038562,165.21171922133996,554.000844907625,2796.659309381788
40,176.74312656145543,602.558133895312,2463.9907274308175,143.03213777464114,596.3487565460173,2431.8049301613823,166.21805283403498,551.052287159092,2745.0238193780524
41,177.99788461260607,609.0323671332827,2388.962092187015,144.0496065590076,598.0942139037714,2341.7657202638334,169.232034248207,561.8514381200531,2663.456754132815
42,178.60722046923334,605.9591173240922,2350.5503376553606,144.36641599338068,597.8145183684564,2319.31936095311,169.6872340095843,552.792721605152,2631.9013853013857
43,177.97408917787106,598.9347257994518,2338.5799896937388,144.011420626743,588.4907572827051,2298.4935875061165,169.03141628988072,536.6735807262853,2614.084609880099
44,177.5410426614388,596.9345236340876,2312.6901541237235,143.7219020590897,587.937509988458,2281.3115131224386,168.6176684941223,529.4450108564112,2591.3389970455673
