,bodypart1 x,bodypart1 y,bodypart1 z,bodypart2 x,bodypart2 y,bodypart2 z,bodypart3 x,bodypart3 y,bodypart3 z
1,195.66280941000807,619.2331431255053,2705.813519543925,146.09966138427276,665.992158746108,2805.2822019453606,162.00854969060208,576.1897156516706,2983.110268027142
2,196.03077431716483,597.0185766955994,2690.5169027399334,143.20222750069703,617.3740126021348,2669.1309612825607,174.46058440312214,640.4707230956321,2914.653077047071
3,189.9770877210337,581.6651746817197,2654.3738162362683,144.63893732139243,533.2366231239446,2416.0379599530106,173.87703684074418,567.0879453269164,2772.143338379146
4,183.92340112490248,566.3117726678399,2618.2307297326024,138.25346213789945,482.687121002327,2317.2389339756774,164.85098307141863,501.3715831691168,2703.7990714596403
5,183.17517633386902,565.3376536690312,2615.9568810038263,137.5156775922963,489.4727591239179,2333.194701280388,164.69708813868874,504.47924394753875,2710.63645738704
6,182.42695154283558,564.3635346702224,2613.68303227505,136.77789304669315,496.25839724550883,2349.150468585098,164.54319320595883,507.5869047259607,2717.4738433144394
7,181.67872675180212,563.3894156714136,2611.4091835462737,136.04010850109,503.04403536709975,2365.106235889809,164.38929827322895,510.6945655043827,2724.311229241839
8,180.93050196076865,562.4152966726049,2609.1353348174976,135.30232395548686,509.8296734886907,2381.062003194519,164.23540334049906,513.8022262828047,2731.148615169239
9,180.1822771697352,561.441177673796,2606.8614860887214,134.56453940988374,516.6153116102817,2397.0177704992298,164.08150840776915,516.9098870612266,2737.9860010966386
16,174.944703632501,554.6223446821347,2590.944544987288,129.4000475906617,564.114778461418,2508.708141632203,163.0042438786599,538.6635125101806,2785.8477025884354
17,174.19647884146755,553.6482256833258,2588.6706962585117,128.66226304505858,570.900416583009,2524.6639089369137,162.85034894593,541.7711732886025,2792.685088515835
18,173.4482540504341,552.674106684517,2586.3968475297356,127.92447849945542,577.6860547045999,2540.619676241624,162.6964540132001,544.8788340670245,2799.522474443235
19,172.70002925940062,551.6999876857083,2584.122998800959,127.18669395385228,584.4716928261909,2556.5754435463346,162.54255908047023,547.9864948454465,2806.3598603706346
20,171.9518044683672,550.7258686868995,2581.849150072183,126.44890940824914,591.2573309477818,2572.5312108510448,162.38866414774031,551.0941556238685,2813.197246298034
21,171.20357967733372,549.7517496880907,2579.575301343407,125.71112486264599,598.0429690693727,2588.4869781557554,162.23476921501043,554.2018164022904,2820.0346322254336
