,bodypart1 x,bodypart1 y,bodypart1 z,bodypart2 x,bodypart2 y,bodypart2 z,bodypart3 x,bodypart3 y,bodypart3 z
0,159.31016198495803,573.0662907891843,2253.3878125674937,127.69634182493223,600.7529444158737,2354.414108396215,155.42402611503704,586.8199825369762,2540.825562833321
1,159.73516183888955,539.5457442598649,2206.581054788158,130.88294606617495,535.5247813951642,2171.2308440191046,156.41562175948417,564.3348745383338,2424.349796329628
2,156.30184885437694,500.10308671880307,2138.1122034386426,138.46116608781125,531.5215191557221,2260.6515204975303,158.26695368054038,565.99642626717,2430.981604882545
3,156.23660153253263,479.37357987852914,2138.0616581948443,133.87969870592377,490.4170928010751,2222.5248167066266,156.32944841955583,528.2354308270635,2413.2524058388326
4,156.02265364146947,465.4390087379447,2159.6509551175263,135.6934610223339,484.6082510147698,2290.411785739875,157.52481205140796,517.562982765713,2458.1186295864745
5,154.25361469250993,468.3298932945454,2178.522109135724,138.22950396083752,499.4052640629125,2350.416974535902,157.027573417972,525.2890836635681,2497.8004247390986
6,152.48457574355035,471.22077785114607,2197.393263153922,140.76554689934113,514.2022771110553,2410.422163331929,156.68654614316205,533.2126804541346,2537.432451167306
7,153.0066366863035,472.44974547874347,2208.3319540417347,143.30158983784474,528.999290159198,2470.427352127956,158.30873570120136,540.7606227678785,2572.9746348236754
8,153.52869762905664,473.67871310634087,2219.2706449295474,145.83763277634836,543.7963032073408,2530.4325409239827,159.93092525924067,548.3085650816226,2608.5168184800445
9,154.05075857180975,474.9076807339382,2230.2093358173606,148.373675714852,558.5933162554834,2590.43772972001,161.55311481727998,555.8565073953666,2644.059002136414
10,154.5728195145629,476.1366483615356,2241.1480267051734,150.9097186533556,573.3903293036261,2650.4429185160366,163.17530437531929,563.4044497091106,2679.6011857927833
11,155.09488045731604,477.365615989133,2252.086717592986,153.44576159185922,588.1873423517688,2710.4481073120637,164.7974939333586,570.9523920228546,2715.1433694491525
14,156.66106328557544,481.05251887192514,2284.902790256425,161.0538904073701,632.578381496197,2890.463673700144,169.6640626074765,593.5962189640867,2821.7699204182604
15,157.18312422832858,482.28148649952254,2295.8414811442376,163.5899333458737,647.3753945443398,2950.4688624961714,171.2862521655158,601.1441612778308,2857.3121040746296
16,157.70518517108172,483.51045412711994,2306.7801720320504,166.12597628437732,662.1724075924824,3010.474051292198,172.90844172355511,608.6921035915748,2892.8542877309987
17,158.22724611383484,484.7394217547173,2317.7188629198636,168.66201922288096,676.9694206406251,3070.479240088225,174.53063128159442,616.2400459053188,2928.3964713873684
18,158.74930705658798,485.9683893823147,2328.6575538076763,171.19806216138457,691.7664336887678,3130.4844288842523,176.15282083963373,623.7879882190629,2963.9386550437375
19,159.27136799934112,487.1973570099121,2339.596244695489,173.73410509988818,706.5634467369106,3190.489617680279,177.77501039767304,631.3359305328069,2999.4808387001067
20,160.48075890960806,487.92774955880844,2348.1551966441866,176.27014803839185,721.3604597850534,3250.494806476306,179.81579551636094,638.8532701148386,3033.7908448408125
21,158.1574748143235,511.00595261054485,2320.910931645831,178.80619097689535,736.1574728331962,3310.499995272333,179.78012364940258,661.6606017655773,3049.5809151996473
22,156.58484322339547,522.0274450539627,2226.8597789392334,174.02597469718302,754.6808423057486,3225.995375211367,181.12736311759636,664.4505604293255,2961.6806809678856
23,157.2677510249553,541.7093198872383,2224.7215238131275,122.40497449441887,566.8548987561028,2335.8511137631517,154.18198282964087,471.9004920842417,2502.283734128426
24,163.8393590454807,571.5441122276824,2292.029243366706,123.13436013339123,587.2944709654591,2371.2124907410034,158.27719820115476,492.340191195067,2551.788658178326
25,169.45265843823535,599.5136431686735,2345.057997728999,124.99449804376155,617.1628734192892,2434.510987643538,156.91928837234133,567.1640597369728,2623.2069823265138
26,171.55589542725485,608.332309054276,2323.8131326416037,126.63042243926463,628.0635674805533,2410.408935384472,158.71292368346428,582.3868124551503,2601.419385306419
27,172.33798891255492,616.6591638146965,2344.0185109414733,125.09229245337619,624.7123919235078,2375.391606470913,157.8328377720515,576.0857042313331,2592.5206104266713
28,170.97288527610357,618.2829491865734,2362.3051684628726,124.62032495859015,624.9525751943083,2392.023973125005,155.18395656398107,577.795955585153,2610.189154037995
29,169.84762880586845,614.8098540558459,2365.6254288419254,125.03863832380597,626.0396991402766,2414.4655003327616,153.97338038418732,572.2014008474416,2622.2247961379926
30,168.41527676634288,599.3718308110176,2327.299224421899,126.19451106010979,615.8365194325593,2389.995656344809,153.9001964670539,525.2774115974148,2581.030412041345
31,168.0323167104277,588.2469369002586,2301.9215361948773,125.3067696660193,604.9357377983074,2360.18008133091,154.77215374587252,524.240493594516,2556.8274311172418
32,170.4086247847925,588.213105136104,2310.1716917806516,124.87411019152646,592.5671025344191,2334.1710464067023,155.96064719620253,501.9372263622321,2542.131042996631
33,172.58280853885478,587.2413831513196,2329.672658234378,125.64593748933194,595.285330206724,2372.2971638932327,152.99583186222625,522.6026700044679,2578.0224068088964
34,176.88789072130763,597.946365016031,2364.268540918866,127.6912444177143,601.8023882103026,2381.627764698037,155.90486999055207,544.2050928759883,2603.519704670791
35,180.49173514087144,603.2115368406841,2327.2329000028576,128.81672489711636,605.5044910633173,2332.315861323834,157.53735702464806,548.6611124192269,2560.3495806088977
36,179.9246353059478,591.9679663630096,2230.4558755641365,129.48937639312643,604.9129986148882,2265.5913833701707,158.1626444419491,547.6507948067426,2479.721377144329
37,182.10469245736016,597.6630211256338,2222.7172772586337,129.01887460179205,600.5133164825862,2221.7254990711003,160.57561680893622,558.7826371379999,2455.9428156903987
38,182.7840810517056,600.395308287911,2235.355894235657,129.15873127037142,602.1215303000272,2230.9915946936744,161.1608091299237,562.087325356079,2467.084145234168
39,182.3290752016471,598.9350101609446,2225.9113970486856,129.43499683109425,601.1880054878759,2225.407963982728,161.3114836216519,555.4797579437261,2458.5939389833934
40,182.35899944244136,597.7163928394775,2222.3416823749594,129.36070322940793,600.7541068708965,2229.069764385607,160.87276622963853,548.6975879345399,2457.4301189528605
41,182.8049904111533,600.4330307879011,2220.3676684119837,129.59146078462376,602.0415714316791,2225.841850638462,162.0283269366829,543.2114900695091,2453.0490903166356
42,181.72982231183653,592.5512273374372,2213.340172411291,128.97200008010324,595.9919962245037,2232.233908419781,160.92896998052663,516.984494015659,2446.9989196265633
43,183.91842942072208,598.4479611921615,2278.6032068250065,130.69441342852892,602.352323039868,2294.324680622312,161.82108714180487,522.9419780728997,2510.64072822229
44,185.08955098534514,612.3597570830981,2336.997550324926,130.5119378124452,595.24676034504,2295.6322074257146,168.65959631405545,410.7798631582758,2453.790091895013
45,183.2887597058894,608.5048754047924,2356.325281198628,132.89434919266108,613.890491901332,2372.6275407197245,163.39802096712094,392.26621517737334,2455.6697967707955
46,182.4860151340462,623.0066555497299,2421.2880286369045,131.60291638950727,625.2273508651851,2439.0417114382562,175.20969044065328,497.6763914004685,2630.060283666442
47,180.52465299249997,630.2175727941071,2444.191008748897,130.40682164065157,627.3257396433369,2435.5503206162025,173.0872734271052,485.3749201590574,2628.025488283098
48,176.9235781588438,615.0432214468767,2377.610580297369,130.16173527853036,619.198426346484,2386.855880526286,166.39435436568388,528.7270067905013,2601.998439343093
49,171.83733593983322,602.8213537591696,2318.1485208994145,126.17520600073391,614.1470513564266,2357.399754620732,158.64437394294728,537.9252983220937,2564.0569875206297
50,174.20253287172469,616.0065648387858,2360.366251896051,127.44372371599431,625.5163511084297,2393.6658321637765,160.4475652341433,578.0728049815605,2610.1692732125857
51,174.49675915382173,615.5246683411166,2370.879537772118,127.95049301793162,629.1009894979916,2416.297175098844,162.87899904478832,564.3481757987789,2623.3265364608965
52,175.92078457946087,624.9460629674161,2445.3376121258475,128.82336088322256,635.3484608608605,2462.020004753731,162.4675205459618,630.3250970241347,2690.688155090316
53,176.83381853085922,635.6672806813735,2547.25176701706,133.15991986101486,655.2591415928143,2575.6789923204315,164.3969489173475,680.4064184904904,2795.913648702028
