,bodypart1 x,bodypart1 y,bodypart1 z,bodypart2 x,bodypart2 y,bodypart2 z,bodypart3 x,bodypart3 y,bodypart3 z
20,157.77271035176744,534.3100747939558,2451.0670623084716,131.2829547312133,521.7292236920765,2435.7623052617864,147.2234432548394,464.1960618085849,2149.1598894712592
21,165.8049674170955,563.5432788349442,2541.5245095993296,138.69908850251315,561.1672832516639,2548.472345532699,166.11946137665862,544.8029551647043,2845.2753177082577
22,161.8329585162152,559.3953754498302,2415.5817270786574,136.02451776834823,562.5946007895138,2455.5324511045296,170.23522723680756,428.0105954613862,2704.8669207698813
23,162.5944060649145,572.4330786154761,2410.48215240846,136.2452090843599,572.6390857181814,2427.398587987906,171.84247450560568,450.04157681626884,2693.091643719647
24,165.97859244851264,596.078509272793,2473.2712689900272,137.3106157278566,590.9488353934901,2445.0432278193175,163.95124137904057,519.80707796328,2750.846269850122
25,167.17451170615678,604.459162575463,2466.5433089378766,138.444988648534,598.5128633059992,2442.1379490426507,165.974030395078,533.1156443813035,2747.2890801488475
26,168.80697435726358,611.039239020914,2461.4684003350376,140.17979914746516,605.721652410199,2445.8984498410327,168.89461032566084,547.2720339433369,2748.1744561519454
27,169.16130264733513,612.9118434631087,2457.2127960207113,140.2033940209367,609.8169939085598,2447.7375407119903,169.36989086921275,547.9509285932606,2746.464293973703
28,166.05625924189744,604.2292424820336,2418.5550875428044,138.18267884308523,603.8743475195021,2422.4548920587176,165.0843672354457,524.887621824947,2710.731704124324
29,169.1159408108273,618.0318908596562,2457.5501715131145,139.75504457094047,618.3547951159705,2451.830746005518,168.02424148996437,561.6769612724004,2750.135623063438
30,170.86924221461823,604.2522907847933,2414.6833280684796,141.36869427322634,598.5002482816326,2400.7031110938756,177.4084980527423,496.4363639415703,2689.119893408931
31,167.3621719897939,600.4223792735854,2435.087623890975,138.40452565380926,593.360439399069,2409.764203474194,170.86460980105377,486.0604178551909,2701.817692709313
32,166.46413695589246,591.7551611679592,2420.207401224757,137.57255124021776,588.7132337447403,2410.460866089614,163.98644753420837,525.3389495433449,2709.1231258016624
33,168.60324471952802,589.0240265536628,2426.323584723512,138.9912547880633,580.915484947911,2410.297447359379,169.85413687941895,497.7943616915126,2706.0764411494424
34,168.78741011445808,603.4030512154911,2500.2609718750655,138.3757692896608,594.209368404536,2461.8501380827042,164.15539894234465,506.10883423353954,2767.3456032275108
35,167.95230477699997,600.1483508830383,2478.9582846161475,139.1794583155844,597.6483739899447,2479.743568940835,164.54552191926425,547.1114579418545,2775.7698273684496
36,168.7208719604241,585.0043519895503,2454.8192436837403,139.4377212064015,584.5874791266509,2462.6753818122297,165.57304982229485,522.7027890052702,2753.1601825043767
37,170.81574150979338,581.9099197073158,2483.138030624188,139.95995001335933,580.6448614925039,2479.9295914289196,163.78019361668734,523.5608890007459,2776.9402675359684
38,172.82685397686674,584.1550756016477,2471.4830095140073,141.25621843645823,582.6084101032817,2467.696055144762,163.61204111439682,537.0810374453395,2767.0448630109445
39,172.75887698241417,578.3705294958365,2393.462929571745,141.23125156569995,574.6345490362112,2380.1141231996016,163.3773820892848,520.176191684173,2682.51341406713
40,174.38615536243574,592.2064902242519,2388.311003830044,141.73185987400038,580.6048409410282,2324.3902707900097,164.05818104418637,542.3024679395465,2654.151776466135
41,175.5536568769588,596.8476692571585,2346.2778993620223,142.72507938515156,586.5018908189662,2302.6602057956943,166.00989992319919,547.2886189706991,2622.209317080338
42,176.6624521466231,598.5077997285083,2349.885393587177,143.39322098661683,585.891728018292,2295.5062284302376,166.7265623592573,544.5601998633646,2619.93679004845
43,175.98302953812987,594.6014255412899,2330.862378234986,142.70875336870634,582.1378584438248,2283.16044946482,166.0627608459673,533.4266459732578,2602.9890337146535
44,176.71479623797407,595.5429368438367,2336.3261075585415,143.20194683017908,581.413808032572,2281.8270486346746,166.55772249029337,527.6756588460245,2603.9088680405694
45,176.35014394530657,593.0751575423021,2330.309143672398,142.90840056819616,577.2032423395035,2265.4435275131273,166.43438332580473,524.7589811832097,2592.7907642884898
46,175.0655434865373,583.7729260984672,2311.829212486319,142.28849025212085,573.4629089443658,2264.9840137797146,165.24526397044508,502.79727146955804,2579.7392209357026
47,175.642971150832,579.0486038388572,2342.814245685965,142.31917460076875,564.9039217543598,2282.5888593807667,167.94065805944166,454.04410853248294,2589.610081529451
48,177.52585037945823,584.3680865098978,2392.564441260125,143.61846944911588,570.4945337953376,2331.8953171066814,168.6703221386613,469.82756644182524,2643.3392079414966
49,175.79654969051933,582.2655826653252,2394.094187238228,142.6500844256764,568.1851048240317,2340.4004235461834,167.11438664799252,470.8937660588366,2649.5932873454235
50,174.50543944648967,577.8025409494658,2382.033995017116,141.97246855810477,565.3910894832912,2344.0779677158152,168.18413982352732,490.18817415528093,2652.780552375524
51,175.83284040286014,590.2602251675631,2431.4691906135395,142.86592314182184,579.1301898407805,2387.054167232134,166.30781157916337,480.91778333511894,2691.836318786849
52,177.65092548447814,594.5312374169114,2441.9057005290315,144.21942358864635,582.1490517083681,2398.093521590449,169.4937570437328,491.9581203843751,2705.1379225641476
53,177.35879687581513,580.0776015701423,2438.781541661885,144.96869934671747,573.8506162314507,2372.9726448249994,168.5450435433087,541.3244501293138,2704.778300680303
54,174.7054542414721,555.6233838899224,2402.6806586884786,144.67692984442107,551.1307208072155,2337.909482192127,170.81905143106815,471.88279517119884,2080.63758754134
55,171.2323806498626,537.5590368397048,2423.2982816907806,146.629477543479,538.2537319158428,2413.0547109756653,171.70273964735568,459.47870545103433,2127.741338956851
56,169.08596089015785,519.7134329218037,2405.9706722546875,154.35838569679726,551.8375603385834,2581.235507155472,176.76943558518803,451.6685343557176,2204.871035022368
