,bodypart1 x,bodypart1 y,bodypart1 z,bodypart2 x,bodypart2 y,bodypart2 z,bodypart3 x,bodypart3 y,bodypart3 z
18,167.21429128043712,548.1280787511334,2464.1185867033555,127.6485878355189,571.5871225546089,2484.564048692818,155.9246524442143,583.6002662356902,2710.2216501921394
19,164.51339084742807,555.6327682778694,2344.20967915434,126.18182401711385,590.2228669735231,2477.548998344142,155.64486583972726,576.2130232257668,2647.8572997183337
20,165.53106353399605,566.8129779891087,2313.908782483377,123.75210637142061,590.4713250473267,2399.301280716545,153.3602583829289,581.7953219280216,2593.648112793227
21,170.142910569555,586.7859799861949,2396.562980576314,124.86817685153653,602.4691361038853,2460.301692621766,158.1583844413031,581.2538647440228,2665.039693634845
22,173.55633072361823,603.5210219355674,2433.6435277582914,130.1351675718797,638.2098623775835,2566.5713351663667,163.38767800912868,610.5607910575496,2736.8266282662635
23,174.71081616715855,605.8770048482593,2395.3494300574575,129.3825856919959,638.3490721985899,2524.782102319804,165.69349257664862,593.1243354024175,2695.116399586452
24,172.3798292087495,595.252530745551,2350.748484318436,126.18190343026737,618.2948147700055,2434.608249009733,159.5438181402236,546.8164892300995,2621.9711664964548
25,172.77489557314667,604.0257678867556,2356.851547382712,127.14827128987622,620.1680489132474,2419.743168515069,160.75730913530677,556.8067098464271,2618.7356931755803
26,172.56459622399447,604.4432291458152,2338.768240257098,126.41915805990388,622.8421111196301,2401.862614727259,157.69854827494467,575.1909467491854,2604.2587873239213
27,173.31699572440843,609.3477029808948,2327.3707293384196,126.69282562331182,634.7070499116747,2420.979879177289,157.77908497016634,587.9160983311554,2608.8055730020565
28,173.07254120944657,605.20752499318,2299.9929261962734,127.13830503243335,630.2577141396908,2389.1538191170475,160.05880818675678,569.3647381076837,2576.6010827702094
29,173.12721219255283,599.6499294520108,2309.155492284616,125.5469376122592,609.2471260120149,2345.7341209408896,158.9412909162463,541.3099210950866,2555.9106803845707
30,171.56175421346347,579.0519370943197,2289.1243693140646,125.67698090641917,594.5570942700585,2343.918378149231,156.9428821546786,465.68553854200616,2520.325918756828
31,173.03940690428567,582.178624564409,2306.7906932669857,126.1728029574576,591.8694080592603,2345.028293466783,156.04572334093308,508.16028983775783,2549.54854195404
32,177.12524942923378,592.5332013947792,2356.646821380719,126.96179654220597,592.3715799439494,2359.4450580288294,155.55240987632843,555.972199665506,2592.4222684342867
33,179.89597746025146,592.0876874371615,2327.999236125731,128.39476153435112,604.8797244146933,2373.2295455974836,158.0491197660661,574.5281596635381,2586.5937811242384
34,181.2904542058916,594.9056752211554,2283.3594220008135,127.9186012638196,607.4802938650648,2330.2581672825,158.40242643194625,568.5161689940063,2541.741086552901
35,181.5843492174762,592.1732606578765,2235.900762916379,130.5534954641397,612.6100169168119,2308.232186249638,161.4737787871688,572.8634299018179,2507.3838188192976
36,182.74448237492936,589.8915676060915,2256.5506325998554,128.72467345997092,598.4414007437842,2295.4233107032132,161.579734511532,562.9982463022063,2511.0821761622024
37,180.39852070266227,583.1722390983693,2276.529963543774,130.94471723957204,600.4613087462624,2336.6175612883317,163.63778757256406,575.4293140065495,2543.097273735617
38,179.45827086815422,593.283243620788,2332.4779486054076,129.45943622877104,602.885977137272,2371.2566199787307,163.53661782857037,563.7235929996057,2586.4142833603564
39,180.13945509016574,602.428632206182,2386.311190124319,129.5462545175507,614.9179787655021,2439.2254826510953,164.15784344682407,578.0219174306286,2647.819614811126
40,181.2278094487259,610.302066736578,2413.6098811658494,129.18053356944634,620.632533424924,2456.8114470099244,161.72767997031067,604.6872850014993,2672.100121860623
41,178.44864036590138,585.8596243560618,2339.260318790854,130.89583993800997,609.8432753606335,2425.288361373256,161.78985103344652,604.1015084007233,2619.309477720275
42,169.60607980412442,541.6737876135438,2216.0217464023804,128.82291962219247,558.841436948475,2271.194726955574,158.17778385727195,579.8792998116613,2478.8051653511043
43,165.99204118223793,517.5609334240463,2207.1148507724115,133.23403197340997,524.768520387171,2282.2789276842122,159.88123075918116,560.9285439432035,2478.3393150299376
44,164.75103574958297,500.7356701606978,2233.6646988865805,140.55998188511057,540.0334792662701,2433.4454858236986,163.1745741859895,554.1782464666468,2568.124308376388
45,163.8007684535046,487.6846160181351,2298.102366262532,138.9753671480847,538.8968466942969,2436.683968943991,161.2491217481367,542.4997908512331,2602.6057747272794
46,163.76129361234354,487.730257021866,2308.7694927075427,137.39075241105886,537.7602141223236,2439.922452064284,160.5309274191984,541.9793780877523,2609.5514090552515
47,163.72181877118246,487.7758980255969,2319.436619152553,135.80613767403298,536.6235815503503,2443.160935184576,159.81273309026008,541.4589653242714,2616.497043383223
48,163.6823439300214,487.8215390293278,2330.1037455975634,134.22152293700714,535.4869489783771,2446.399418304868,159.0945387613218,540.9385525607905,2623.4426777111953
49,163.64286908886035,487.8671800330587,2340.770872042574,132.6369081999813,534.3503164064039,2449.6379014251606,158.3763444323835,540.4181397973097,2630.3883120391674
50,163.60339424769927,487.9128210367896,2351.437998487584,131.05229346295542,533.2136838344305,2452.876384545453,157.65815010344517,539.8977270338288,2637.333946367139
51,163.56391940653822,487.9584620405205,2362.1051249325947,129.46767872592957,532.0770512624573,2456.1148676657454,156.93995577450687,539.3773142703479,2644.2795806951112
52,163.52444456537717,488.0041030442514,2372.7722513776052,127.8830639889037,530.940418690484,2459.3533507860375,156.27615282369774,538.8714116400669,2651.220821175609
53,163.84258949427976,513.287300985435,2375.406862105488,126.29844925187783,529.8037861185107,2462.59183390633,154.17431323721937,540.025547804505,2655.327489520455
54,164.81134112280654,552.312003289761,2406.139668931036,125.37698314225028,566.784596194796,2468.943650733154,152.62105462455958,570.234287298396,2674.4056200518326
55,167.03426490372613,579.4284520504119,2398.8459120980397,122.4649847925173,587.6961754099287,2466.3912148990294,154.71474197058285,552.8374514204203,2667.633582951326
56,172.58231949591826,599.8386332161505,2436.757472576991,128.48738851942068,635.5234751752495,2572.7300941718445,160.80332105351425,606.8705408506598,2741.499082105742
57,175.2407332952955,611.4327615195938,2426.652151402802,124.43903430440795,626.3054416298642,2486.179023174493,158.97765534148385,587.3738919526638,2691.3622471792037
58,174.85780364928522,616.9604233978811,2402.576804270506,126.71460048771809,635.1869242893233,2468.033808920174,158.95819360827363,606.323554255575,2671.564764442314
59,177.6076900228134,628.6376795553188,2392.472016067819,129.2261290914895,660.723514016923,2503.3334001166954,162.9201752890742,637.4281152063311,2684.825627082752
60,176.11522385638676,624.3344424685432,2353.1569434408752,128.9460396516689,659.7018634674325,2470.157490146744,162.61437602616357,632.9088926086905,2648.4920106243912
61,173.74228047882815,611.5952563178704,2306.4530641185183,128.26129083545874,638.8716403937856,2401.2123908331296,162.59586760560308,596.7908192925651,2589.060222057889
62,172.28016688932482,604.1381492448662,2285.857327142612,129.37809183871423,634.9196754999095,2384.0874386705364,172.1592572945907,575.4359829289807,2567.0848972335225
