,bodypart1 x,bodypart1 y,bodypart1 z,bodypart2 x,bodypart2 y,bodypart2 z,bodypart3 x,bodypart3 y,bodypart3 z
21,168.73737684083162,576.6787323220133,2611.4610995996773,139.95679295557244,577.531086152703,2646.2677881982936,161.29520016750746,508.35991165367625,2335.790307189108
22,168.30028511923112,583.3221080411219,2554.5377220737964,138.47254746439387,579.399859102933,2526.468224761416,170.2776962830634,587.8291359571007,2841.0681880912216
23,167.27531323163365,585.3878608434202,2472.681058419136,138.22616678393032,586.6902636081368,2486.2155179199926,167.08984100719053,577.8287319745438,2780.1035413525256
24,168.92786739047318,599.5088974613534,2472.3372607904066,139.1735744861755,599.1615733846511,2487.3983237641605,173.98683345625133,528.335537561798,2771.806475784808
25,169.3039210583721,601.2333270978767,2431.8454406113997,138.9878749083675,597.5376114065599,2439.7247824578058,171.88309477099426,522.1706458118031,2726.284446298039
26,168.756072148113,604.0854116705734,2392.7246362047626,138.5872789760634,599.4142321548438,2391.40032991295,171.14085898388032,519.290601502429,2681.133244649718
27,166.69758878638638,595.059921168751,2327.2699015023936,137.3590264586327,590.0134970881356,2323.888402362053,172.2106411450486,442.52695825828476,2585.879648789748
28,165.0396307578108,585.2027645805268,2304.374720809156,136.51826511219434,581.6579253541854,2297.1731127968706,169.0490150800592,392.5695466721154,2532.948335995642
29,165.0509349527609,591.4199739163492,2343.3839655963666,135.85966528421145,585.2591806036597,2336.477915773648,167.26576948444676,437.8603388513917,2600.200046678162
30,164.78529798176137,594.2777216158437,2362.4453038877705,136.6331251472574,590.7326646856108,2371.4778096876494,166.8184847099284,472.60518785093615,2642.69889675938
31,164.75551798735682,590.707999784774,2358.468380638472,137.3311131678862,590.8071363010165,2376.2766433509505,165.6614835370217,480.14720511117787,2647.0477833084988
32,165.15549888223347,585.6165091877235,2356.510952018173,137.09661361158433,586.0826722366113,2387.92204914419,168.37760419616623,430.71971278721605,2629.7115600972047
33,167.17442118108823,581.9103919442897,2371.351723482009,137.97708210678672,580.8698879960265,2388.893341664544,164.77052265240175,497.94121095455495,2669.179904755714
34,167.84842664112682,580.7769641199563,2381.6535381225467,137.93955759621946,578.6578562808147,2391.087462553639,168.47406693321972,473.55199309131905,2667.711514208533
35,168.43782286028068,597.9520946998327,2438.6385854891014,138.2257391032792,588.5404248431528,2419.38951678404,169.63135248300586,468.9491660443799,2702.7861407780933
