,bodypart1 x,bodypart1 y,bodypart1 z,bodypart2 x,bodypart2 y,bodypart2 z,bodypart3 x,bodypart3 y,bodypart3 z
21,161.80894494690685,543.6406920484737,2313.661179698567,122.52610911944234,564.1575822858983,2390.7927675943097,153.32298420188945,532.7201349889418,2588.240502355503
22,163.39731113258236,552.146063567172,2307.6036007140374,124.60701347863329,579.410246225375,2413.740779048122,156.660238954349,510.24571277019487,2590.9574500665326
23,165.98732884766102,566.4280245868267,2328.8600787192736,124.90834453146181,588.5994638223684,2424.7551333974307,159.13604442273387,513.8052123760024,2604.906786313152
24,169.3926008184024,585.9167034925202,2360.0034263806183,124.20981527141194,603.4383082522345,2435.289076255598,156.37518053722127,518.8229779072394,2622.2120762548425
25,171.46541768397677,603.848253690284,2377.8562060526906,125.10720209515921,625.2359560372757,2466.933983117397,155.59952171542972,576.2346594027459,2656.3917540625957
26,174.9801384871771,618.752048166491,2411.416159670855,125.0432114598018,626.4297093677187,2444.212555971443,156.36117691005379,583.0732945328095,2661.6378477725575
27,174.51399533347336,619.7236912238592,2393.26222484367,126.87094545619124,632.3137790680695,2454.2547540501055,158.34653939892252,600.8989009589671,2659.5248764695334
28,173.70035777328786,614.5188284689316,2371.3739663901156,126.74543799864873,623.1627019619734,2410.5709169225593,158.24397070017613,581.2491348076758,2625.0619796664923
29,170.19576824747134,587.4305024968489,2299.467210665985,124.97053581589807,591.4010815560856,2316.3924716295514,156.080500500891,487.34676712513937,2521.904347377596
30,166.61759749765014,566.5769722490671,2263.8828853530126,124.5983209179962,571.8614372309978,2283.7993331586104,151.6934458778233,421.05922004440265,2459.0085088665246
31,167.31430521005805,563.9913519444922,2280.084272856446,124.12046060011772,563.5375610807092,2279.7414444218175,149.53315178010396,412.7867436248381,2462.851510133796
32,171.47061894984898,574.6181674817059,2345.954419441762,125.80264417591522,579.2375081272362,2367.294003614289,152.29219803390882,502.65191384800414,2581.8909512962446
33,174.54274286018807,577.1828690774739,2352.8925880988727,125.92497955325007,577.2005637161944,2349.5123528544323,152.36286535388714,520.5494705853969,2581.555467901022
34,176.1279890731799,576.0377267828966,2300.648468433422,125.39784171039423,557.546899387727,2228.8557960105677,152.43078184550245,499.57098320895125,2492.2469478173384
35,176.22254598368897,574.3676088198503,2238.1297498457916,126.25664791426672,570.7921692411813,2225.262992302883,152.6150710659776,499.61284117713467,2457.4158830579704
36,176.81864437225676,570.2869973937652,2229.293552033075,126.60518944332128,568.0076810353607,2222.5771132481186,154.89490602275714,489.71340002724077,2449.4425986904776
37,175.13751285854948,569.174479994992,2267.8974525842814,126.12182650214044,568.8330602545923,2269.204020072421,157.2569375187767,483.15455360191993,2489.596820742937
38,172.8315736029374,567.0289547455876,2267.141225062938,124.92954548475586,566.8944557591207,2278.232159781324,154.58078462671807,470.2990991026028,2489.248988535642
39,170.23282464597187,565.1209513846397,2256.895859109535,125.22447412749344,566.7093353079078,2275.7097491899403,159.19201929768352,457.8938717978239,2477.1946630133607
40,168.46739751351402,576.0512107763569,2281.8901872919078,123.52820796979162,584.192613063735,2313.8257110006407,152.37229585970866,469.872069914792,2507.809653752162
41,167.60074518658425,574.6088288391495,2273.8438600848403,123.7817991527013,580.4959294301802,2303.6334673789233,152.25979634344014,476.6057586987213,2503.3126938575083
42,171.44441106996635,589.272538001983,2352.191870817811,124.02775950034896,592.4541423817295,2369.6219694262945,153.12620727075162,512.9885188003324,2584.9199529345033
43,175.85190764279074,596.5691170835063,2415.4874389987694,126.93672940330691,600.0264745498612,2423.163173287159,156.54200351441781,549.6589931552875,2651.4527459395313
44,178.01898707502642,592.4208631621511,2387.6790920842122,127.54676492933984,595.2172731631188,2394.0231802271683,155.90623407005478,545.1384213559702,2623.0058676441486
45,179.25032819588174,589.1134156810142,2314.7086467150525,128.09187536064726,589.333152311014,2306.4549472328035,157.01445591201565,545.5588491371813,2543.7290019822844
46,181.0806667876621,594.19114481036,2257.6923796888477,129.3506502525258,600.3624436976997,2260.8617981221787,158.69893730661033,559.8361617040296,2493.502292277748
47,183.27943940268312,602.9431073045173,2253.138392258119,130.1912075245938,595.1789856344692,2210.8951380741178,161.32901012610736,556.1681408443634,2465.285873239807
48,184.55265360220034,609.5829666436604,2292.4693549533563,131.15138914565256,602.8115197145362,2254.560971867146,162.36822240884794,571.4288530624868,2508.134308128931
49,184.25736938778718,606.0846188541936,2319.1814748003544,131.21893433967008,614.2038252671332,2340.8503954028065,162.04697509409914,578.1614894639765,2565.0349108240353
50,183.99640004325633,597.2996883020511,2352.4386469378496,131.39463212099744,609.356178412231,2396.986024194882,165.01682831030536,598.9462056129549,2611.7831666292504
51,188.8089987461986,678.5377388285154,2700.976535433678,133.9368091490387,644.5892652891812,2625.325810589012,171.36908256505728,693.3271496921278,2898.0267298359972
52,187.11878005325977,666.6586376028041,2675.9457759605675,132.39593367151443,642.5606977812547,2688.661631023434,168.59550201440473,690.8672928205717,2916.574170905039
53,185.42856136032103,654.7795363770929,2650.9150164874573,135.14070920861332,659.0261539810625,2809.3150063558332,173.4048473174865,676.2362871309901,2966.1858866903112
54,183.73834266738226,642.9004351513815,2625.884257014347,134.6333201214614,655.3392863356272,2787.2120389782776,171.64637934609667,667.4680213079591,2942.712407027563
55,182.04812397444346,631.0213339256702,2600.8534975412363,134.12593103430945,651.652418690192,2765.109071600722,169.8879113747068,658.6997554849281,2919.238927364815
56,180.35790528150469,619.142232699959,2575.8227380681255,133.61854194715752,647.9655510447567,2743.006104223167,168.12944340331694,649.9314896618971,2895.7654477020674
57,178.6676865885659,607.2631314742476,2550.7919785950153,133.11115286000557,644.2786833993214,2720.9031368456112,166.3709754319271,641.1632238388661,2872.2919680393193
58,176.97746789562711,595.3840302485363,2525.761219121905,132.60376377285365,640.5918157538861,2698.8001694680556,164.61250746053724,632.394958015835,2848.818488376571
59,175.28724920268834,583.5049290228251,2500.7304596487943,132.09637468570173,636.9049481084508,2676.6972020905005,162.8540394891474,623.626692192804,2825.3450087138235
60,173.59703050974954,571.6258277971137,2475.6997001756836,131.58898559854978,633.2180804630156,2654.594234712945,161.09557151775752,614.8584263697729,2801.8715290510754
61,171.90681181681077,559.7467265714024,2450.6689407025733,131.08159651139786,629.5312128175802,2632.4912673353892,159.33710354636767,606.0901605467419,2778.3980493883273
62,170.21659312387203,547.8676253456911,2425.638181229463,130.5446494921623,543.3895042152475,2375.7883148903984,166.22516840595088,512.0988217786362,2635.0209234636736
