,bodypart1 x,bodypart1 y,bodypart1 z,bodypart2 x,bodypart2 y,bodypart2 z,bodypart3 x,bodypart3 y,bodypart3 z
19,165.9798678379651,568.4277276664113,2575.462509303109,137.72837640713308,565.3470036770713,2551.824650768402,159.6292073170294,497.6270174452272,2270.711586527746
20,163.9099316714571,583.0418675476814,2473.678919930616,139.3852479817588,592.1866888558317,2554.149185811403,177.98881902771495,558.1030717160362,2812.413347581647
21,165.544577697214,584.5846390199258,2429.714258418174,138.98959415244494,588.7752793334364,2454.7108911388145,158.90449535006593,482.7369512836888,2159.6910773431746
22,164.7245145878794,578.050312741172,2370.634898826963,137.97616432224902,578.5709554662193,2392.1103928251873,180.17663059915753,409.54966990406956,2629.0728325601685
23,166.02227764378932,589.3539892234451,2395.875339505679,138.73962712013554,587.1402620654882,2395.2905178446445,178.24063169785342,430.5762738693627,2650.80397030968
24,167.66855628714163,602.47536784924,2436.292562085001,139.4108182371237,597.3827709855577,2432.6197128713984,174.92961433496893,475.7636812800721,2707.93744948204
25,168.43444335809903,609.5542342339706,2450.3179413721073,140.00028727090455,605.9843262612792,2446.740133007619,169.47925835194377,555.2535356752494,2744.6299858538937
26,168.78524668847285,618.0357651120046,2453.190313284459,139.82798733216447,614.0662970034002,2436.0464226791055,169.30578396194232,560.7413500317282,2740.2236195968007
27,169.71799836601627,623.9338244133295,2443.853183618224,141.12811855117744,624.9779054782499,2451.0493610215008,171.43560109792432,561.4856345372729,2741.4664915982835
28,170.4376322982943,617.1333355605975,2423.66931973548,141.89331111723254,620.1463351339512,2443.070763454751,172.9823174208216,556.0555071153428,2727.4227514395193
29,170.65725144044566,622.8890614948026,2449.0321422918005,141.6044866849075,620.2179299182524,2451.695484027431,172.82996445037375,576.9041624581877,2747.675396957704
30,168.51016885812135,608.3173398116046,2389.411233364907,140.58939946010324,606.6436455704965,2394.497046997749,172.48200996840245,516.3502613662265,2678.380949022652
31,167.26976720813832,598.0567269889539,2378.6186065050224,138.8993405059715,593.3439070612178,2371.418070777289,173.63040333042917,447.91481106848295,2636.55975583045
32,166.6116905325962,599.3257403752627,2408.6630958575315,138.42465242381374,595.1925876136456,2404.7300645573896,168.12232770832208,493.2653046512293,2688.8461648856305
33,167.55600907820178,601.972284382382,2445.8147929899615,139.1292638746516,598.0333926375981,2433.1139714761985,165.82038602963746,521.8173092680452,2729.97759947123
34,167.5854520220026,609.5084596253505,2465.709212933113,139.30424188331742,603.4019555193591,2449.743649615052,166.39320445684342,546.3712216096583,2752.4955871835746
35,166.97726641198486,614.6741618280221,2467.0060630298194,139.43796726129978,612.0831636806417,2461.010518309318,165.63919839723056,553.5222052897388,2758.845976331541
36,167.49803863689976,610.1003950846142,2463.256761808497,139.91970666565535,611.2606631340756,2472.312418549227,167.33938207774258,541.3485836481814,2760.4856170956828
37,169.42921693295503,602.8381832298588,2461.7849801784087,140.94887281207596,608.0060148403343,2494.565163944264,169.13982583977918,546.8860354875421,2773.2098252372566
38,172.01731203697196,601.3901617663603,2509.461931104288,141.54892236882722,603.3378152136803,2515.9430226884715,167.90735241180641,565.4329036885007,2811.3309199041014
39,173.63274306047,605.8197714719151,2534.864100010136,141.89148923726236,606.1770561402492,2541.222881364126,168.39475668499722,563.7831431330808,2835.988818698917
40,174.15917473224022,599.4161571496876,2520.641876260358,142.44614117212708,602.7521629525685,2536.1369475621805,166.44913313361997,567.8758192690019,2827.550642105679
41,173.44844835724496,587.5711822498621,2449.446403752252,141.95510234322256,589.99829145974,2466.590470492802,164.64550738192818,557.4940176658413,2757.41662697164
42,174.24038574775696,592.7263004549905,2412.1231227895482,142.23637210947695,591.5601984758864,2399.4483104600095,164.49494870632932,543.606646009199,2702.8911761275695
43,176.61529195342322,599.4574052250833,2376.6093274569594,143.70333082707756,593.2041539108677,2346.558579034121,168.30487373824212,547.2132422950709,2658.548122722425
44,177.40424279178617,601.7028006018422,2367.2946949289294,143.88067582141056,593.5334716783449,2330.9194458349093,168.97644682920864,557.4970411285063,2647.414701852957
45,177.01919262175136,596.7381302417182,2334.571507797137,144.13104876110168,593.2238767662777,2325.5533286092254,168.0421562897342,539.2329816074408,2625.871481689767
